validation_instance_id	workload_id	repeat_id	primary_instance	ranking_mode	comparison_status	reference_candidate_count	candidate_candidate_count	matched_count	informative_for_recovery	binary_gate_denominator_eligible	binary_success	double_empty	recall	precision	top1_retained	complete_set_success	rbo5_diagnostic	ambiguous_matching	technical_failure	technical_failure_reason	input_identity_pass	matching_started	strict_row_equal	classifications	evidence_role
bts3_w165__repeat00	bts3_w165	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w165__repeat00	bts3_w165	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w165__repeat00	bts3_w165	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w166__repeat00	bts3_w166	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w166__repeat00	bts3_w166	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w166__repeat00	bts3_w166	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w167__repeat00	bts3_w167	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w167__repeat00	bts3_w167	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w167__repeat00	bts3_w167	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w168__repeat00	bts3_w168	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w168__repeat00	bts3_w168	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w168__repeat00	bts3_w168	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w169__repeat00	bts3_w169	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w169__repeat00	bts3_w169	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w169__repeat00	bts3_w169	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w170__repeat00	bts3_w170	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w170__repeat00	bts3_w170	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w170__repeat00	bts3_w170	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w171__repeat00	bts3_w171	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w171__repeat00	bts3_w171	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w171__repeat00	bts3_w171	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w172__repeat00	bts3_w172	0	1	score	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w172__repeat00	bts3_w172	0	1	stability	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w172__repeat00	bts3_w172	0	1	nt	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w173__repeat00	bts3_w173	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w173__repeat00	bts3_w173	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w173__repeat00	bts3_w173	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w174__repeat00	bts3_w174	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w174__repeat00	bts3_w174	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w174__repeat00	bts3_w174	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w175__repeat00	bts3_w175	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w175__repeat00	bts3_w175	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w175__repeat00	bts3_w175	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w176__repeat00	bts3_w176	0	1	score	pass	4	4	4	1	1	1	0	1	1	1	1	43439/50000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w176__repeat00	bts3_w176	0	1	stability	pass	4	4	4	1	1	1	0	1	1	1	1	43439/50000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w176__repeat00	bts3_w176	0	1	nt	pass	4	4	4	1	1	1	0	1	1	1	1	43439/50000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w177__repeat00	bts3_w177	0	1	score	scientific_mismatch	5	5	4	1	1	0	0	4/5	4/5	1	0	170111/200000	0	0	NA	1	1	0	true candidate-site substitution;extra candidate site;missing candidate site;same candidate site endpoint shift;strict-row diagnostic mismatch	fresh_concordance_promotion
bts3_w177__repeat00	bts3_w177	0	1	stability	scientific_mismatch	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w177__repeat00	bts3_w177	0	1	nt	scientific_mismatch	5	5	4	1	1	0	0	4/5	4/5	1	0	43439/50000	0	0	NA	1	1	0	true candidate-site substitution;extra candidate site;missing candidate site;same candidate site endpoint shift;strict-row diagnostic mismatch	fresh_concordance_promotion
bts3_w178__repeat00	bts3_w178	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w178__repeat00	bts3_w178	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w178__repeat00	bts3_w178	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
